query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_ForeignScan,main_node_type_count_Limit,main_node_type_count_MergeJoin,main_node_type_count_Sort,main_node_type_count_SubqueryScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_SeqScan,main_node_type_count_MergeAppend,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260702T015832Z-clean-run-eu-us-gac-region-asymmetry--ab2fecb10b69--ltiregion_top_tenants__lookback_days-30__limit_k-50,2437.431,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9627878696873879,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694004,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,7734.34,8000.0,0.037212130312612016,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,2.849829351535836,0.00835,66.8,0.00835,364.77815699658703,0.0,6.414450699912981,2.007615101245453,6.414450699912981,2.2980974265246576,,1.637822990965287,1.2809266232859837,3340.0,1.0,0.0,158.0,1.0,8.114025442356757,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.41376321731154403,0.2584256686768529,0.06,0.41376321731154403,0.2584256686768529,0.06,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T015849Z-clean-run-eu-us-gac-region-asymmetry--9da4ca628521--gion_user_segment_join__lookback_days-7__limit_k-50,4029.68,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.8924584582398603,4.0,4.0,600000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,18740224.0,0.8001202120102726,0.9000601060051363,0.11103691112190384,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32196.666666666668,66666.66666666667,0.10754154176013969,1.0,600000.0,18740224.0,600000.0,18740224.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,27.968307742746298,0.106635,7109.0,0.106635,3579.943391071526,-0.832909122935104,8.814181823188319,3.210075988042003,5.431219595554592,-0.832909122935104,8.814181823188319,8.814181823188319,-1.609397913634059,63981.0,1.0,3.0,8504.0,1.0,14.06635707278361,128.0,,0,128.0,600000.0,0.9193234227167039,0.022333333333333334,600000.0,0.9193234227167039,0.022333333333333334,1.8,1.8001202120102726,2.8586666666666667,2.8586666666666667,2.56,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.5489383693397041,0.4497682628301233,0.04,0.5489383693397041,0.4497682628301233,0.04,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T015908Z-clean-run-eu-us-gac-region-asymmetry--bdeac4bbe9e6--ltiregion_top_tenants__lookback_days-30__limit_k-25,2250.955,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.957634426276847,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694004,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,15468.36,16000.0,0.042365573723152986,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,2.849829351535836,0.00835,133.6,0.00835,364.77815699658703,0.0,6.414430587368931,2.068859021669041,6.414430587368931,2.2980974265246576,,-2.0452083700375936,1.2809266232859837,3340.0,1.0,0.0,158.0,1.0,8.114025442356757,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.41376321731154403,0.2584256686768529,0.06,0.41376321731154403,0.2584256686768529,0.06,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T015925Z-clean-run-eu-us-gac-region-asymmetry--fecf31322963--rollup__lookback_days-30__min_value-500__limit_k-50,1484.952,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9065902466881085,2.0,2.0,200605.0,0.8007826325365769,0.9003913162682884,0.1106282145684658,1.0,0.0,2.0,4813824.0,0.8008934269304403,0.9004467134652202,0.1105598866052445,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,200605.0,3877.68,4012.1,0.09340975331189146,1.0,200605.0,4813824.0,200605.0,4813824.0,1.0,4012.1,50.0,0.0002492460307569602,4012.1,2.0,1.0,1.0,1.0,16.0,7.20187194213997,0.02109618404326911,84.64,0.02109618404326911,921.8396085939162,0.0,6.817733186804758,3.559433744222044,6.817733186804758,6.011956275154986,,-1.37147927533475,-1.6102982738389395,4232.0,1.0,1.0,2848.0,1.0,9.350666240520924,64.0,,0,64.0,200605.0,0.8135811628098837,0.033264375264823905,200605.0,0.8135811628098837,0.033264375264823905,1.8007826325365768,1.8008934269304404,2.12892001694873,2.12892001694873,1.8880992893604245,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8007826325365769,0.9003913162682884,0.8007826325365769,0.9003913162682884,0.41823743125258017,0.26060199309085036,0.059003102792513265,0.41823743125258017,0.26060199309085036,0.059003102792513265,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T015943Z-clean-run-eu-us-gac-region-asymmetry--92aeca902928--gion_user_segment_join__lookback_days-7__limit_k-25,3826.828,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.8968085317657338,4.0,4.0,600000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,18740224.0,0.8001202120102726,0.9000601060051363,0.11103691112190384,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32196.333333333332,66666.66666666667,0.10319146823426613,1.0,600000.0,18740224.0,600000.0,18740224.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,27.968307742746298,0.106635,7109.0,0.106635,3579.943391071526,-0.832909122935104,8.814157054466259,3.210050161286689,5.431219595554592,-0.832909122935104,8.814157054466259,8.814157054466259,-1.609397913634059,63981.0,1.0,3.0,8504.0,1.0,14.06635707278361,128.0,,0,128.0,600000.0,0.9193234227167039,0.022333333333333334,600000.0,0.9193234227167039,0.022333333333333334,1.8,1.8001202120102726,2.8586666666666667,2.8586666666666667,2.56,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.5489383693397041,0.4497682628301233,0.04,0.5489383693397041,0.4497682628301233,0.04,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020003Z-clean-run-eu-us-gac-region-asymmetry--714c774c5016--ion_user_segment_join__lookback_days-30__limit_k-25,5659.775,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.7972120799855119,4.0,4.0,600000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,18740224.0,0.8001202120102726,0.9000601060051363,0.11103691112190384,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,65189.444444444445,66666.66666666667,0.20278792001448812,1.0,600000.0,18740224.0,600000.0,18740224.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,56.580514725971256,0.215725,14381.666666666666,0.215725,7242.305884924321,-0.832909122935104,10.275148805345589,3.8272517756657645,6.414419094304995,-0.832909122935104,10.275148805345589,10.275148805345589,-1.609397913634059,129435.0,1.0,3.0,15096.0,1.0,14.770941829466253,128.0,,0,128.0,600000.0,0.9193234227167039,0.022333333333333334,600000.0,0.9193234227167039,0.022333333333333334,1.8,1.8001202120102726,2.8586666666666667,2.8586666666666667,2.56,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.5489383693397041,0.4497682628301233,0.04,0.5489383693397041,0.4497682628301233,0.04,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020025Z-clean-run-eu-us-gac-region-asymmetry--b14e1737d4f6--ultiregion_top_tenants__lookback_days-7__limit_k-25,2301.617,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9868579350951961,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694004,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,3590.52,16000.0,0.013142064904803904,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,2.849829351535836,0.00835,133.6,0.00835,364.77815699658703,0.0,4.953377804141001,1.8037301496377096,4.953377804141001,2.2980974265246576,,-2.0452083700375936,1.2809266232859837,3340.0,1.0,0.0,158.0,1.0,8.114025442356757,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.41376321731154403,0.2584256686768529,0.06,0.41376321731154403,0.2584256686768529,0.06,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020045Z-clean-run-eu-us-gac-region-asymmetry--787ab853f103--vent_filter_summary__lookback_days-1__min_value-900,332.769,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998767914078535,2.0,2.0,40309.0,0.803368974670669,0.9016844873353346,0.10903538216034776,1.0,0.0,2.0,645120.0,0.8031746031746032,0.9015873015873016,0.10915492957746478,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,40309.0,1234.0,40309.0,0.0012320859214649447,1.0,40309.0,645120.0,40309.0,645120.0,1.0,40309.0,1.0,2.4808355454116946e-05,40309.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5837841393870167,0.2787518000199013,1.5837841393870167,0.0,,,-3.22792656947035,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,40309.0,0.8154219159197271,0.033416854796695525,40309.0,0.8154219159197271,0.033416854796695525,1.8033689746706691,1.8031746031746032,2.1386787069885136,2.1386787069885136,1.8168054504163513,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.803368974670669,0.9016844873353346,0.803368974670669,0.9016844873353346,0.40703725769480364,0.25359175839529097,0.05677517032551098,0.40703725769480364,0.25359175839529097,0.05677517032551098,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020102Z-clean-run-eu-us-gac-region-asymmetry--d4bb1667bfa8--ion_user_segment_join__lookback_days-30__limit_k-50,4879.033,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.770451234906589,4.0,4.0,600000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,18740224.0,0.8001202120102726,0.9000601060051363,0.11103691112190384,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,65188.333333333336,66666.66666666667,0.22954876509341102,1.0,600000.0,18740224.0,600000.0,18740224.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,56.580514725971256,0.215725,14381.666666666666,0.215725,7242.305884924321,-0.832909122935104,10.275125818821438,3.827234235256565,6.414396107780843,-0.832909122935104,10.275125818821438,10.275125818821438,-1.609397913634059,129435.0,1.0,3.0,15096.0,1.0,14.770941829466253,128.0,,0,128.0,600000.0,0.9193234227167039,0.022333333333333334,600000.0,0.9193234227167039,0.022333333333333334,1.8,1.8001202120102726,2.8586666666666667,2.8586666666666667,2.56,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.5489383693397041,0.4497682628301233,0.04,0.5489383693397041,0.4497682628301233,0.04,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020125Z-clean-run-eu-us-gac-region-asymmetry--debf69e18bda--__limit_k-100__payload_repeat-16__payload_width-512,1410.565,100.0,100.0,471.87,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.988133123960966,2.0,2.0,200605.0,0.8007826325365769,0.9003913162682884,0.1106282145684658,1.0,0.0,2.0,8025088.0,0.800689039173153,0.9003445195865765,0.1106859410430839,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,200605.0,451.66,2006.05,0.011866876039034026,1.0000000000000002,200605.0,8025088.0,200605.0,8025088.000000001,1.0,2006.05,100.0,0.0004984920615139204,2006.05,2.0,1.0,1.0,1.0,16.0,2.4315426821487813,0.011874080905261583,23.82,0.011874080905261583,311.237463315044,0.0,5.65077012287085,3.039794946121095,5.65077012287085,,,-1.037368663427391,-1.6102982738389395,2382.0,1.0,0.0,206.0,1.0,7.776115477098742,64.0,,0,64.0,200605.0,0.8135811628098837,0.033264375264823905,200605.0,0.8135811628098837,0.033264375264823905,1.8007826325365768,1.800689039173153,2.12892001694873,2.12892001694873,1.8880992893604245,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8007826325365769,0.9003913162682884,0.8007826325365769,0.9003913162682884,0.41823743125258017,0.26060199309085036,0.059003102792513265,0.41823743125258017,0.26060199309085036,0.059003102792513265,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020146Z-clean-run-eu-us-gac-region-asymmetry--a22ae174afd1--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,1.928,25.0,25.0,181.77,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,25.0,,,,,,,,,,0.0,,,0.0,4.236889695929051,1.0592224239822627,,0.0,,-4.236889695929051,,0.0,0.0,0.0,27.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
20260702T020203Z-clean-run-eu-us-gac-region-asymmetry--a4346e08af2f--_event_filter_summary__lookback_days-1__min_value-0,2013.952,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981206106203127,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,6400000.0,0.8,0.9,0.1111111111111111,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,12588.0,400000.0,0.001879389379687342,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,400000.0,1.0,2.5e-06,400000.0,2.0,1.0,1.0,1.0,16.0,3.37664,0.006595,2638.0,0.006595,432.20992,0.0,3.9028103936597023,0.6994973998755338,3.9028103936597023,0.0,,,1.2809266232859837,2638.0,1.0,0.0,,1.0,7.878155336503324,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.8,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.41376321731154403,0.2584256686768529,0.06,0.41376321731154403,0.2584256686768529,0.06,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020220Z-clean-run-eu-us-gac-region-asymmetry--f98ea0a8c22d--fdw_multiregion_raw_region_rollup__lookback_days-30,2228.283,2.0,199.0,823.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469847411661805,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,6400000.0,0.8,0.9,0.1111111111111111,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,193342.5,200000.0,0.0530152588338195,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,200000.0,2.0,5e-06,200000.0,2.0,1.0,1.0,1.0,16.0,3.37664,0.006595,1319.0,0.006595,432.20992,-4.199705077879927,6.700883412556377,5.1436513123126995,6.700883412556377,-4.199705077879927,,-4.199705077879927,1.2809266232859837,2638.0,1.0,0.0,25.0,1.0,7.878155336503324,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.8,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.41376321731154403,0.2584256686768529,0.06,0.41376321731154403,0.2584256686768529,0.06,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T020237Z-clean-run-eu-us-gac-region-asymmetry--f3b4dba3e0b9--lti_dimension_rollup__lookback_days-30__limit_k-100,5790.094,100.0,16.0,2320.65,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.8080589019798297,6.0,6.0,602000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,17545214.0,0.8001636229686341,0.900081811484317,0.11101011845901958,1.0,130.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,602000.0,5886.83,6020.0,0.19194109802017031,1.0,602000.0,17545214.0,602000.0,17545214.0,1.0,6020.0,100.0,0.00016611295681063124,6020.0,4.0625,2.03125,2.03125,2.03125,32.5,60.57103526921929,0.2154950166112957,1297.28,0.2154950166112957,7753.092514460069,1.7819071727850435,11.661388572607851,4.303992918759132,6.569685455422813,4.822966130975706,11.661388572607851,11.661388572607851,7.496097345175956,129728.0,1.0,1.0,15648.0,8.0,14.852644479897911,130.0,,0,130.0,602000.0,0.9288334875280709,0.022259136212624583,602000.0,0.9288334875280709,0.022259136212624583,1.8,1.800163622968634,2.8936877076411958,2.8936877076411958,2.591362126245847,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.5600150422052648,0.46277572019461477,0.03986710963455149,0.5600150422052648,0.46277572019461477,0.03986710963455149,1.0,1.0,3.0,1.0,6.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
