condition_id,batch_id,pressure_axis,expected_pressure_axes,expected_pressure_count,intervention_role,variant,pressure_level,pair_id,pressure_pair_key,physical_strategy_id,coordinator_pressure_kind,coordinator_shape_id,scenario_level,join_shape_id,planned_counterfactual_pair,result_equivalence_status,is_negative_control,is_calibration,network_subblock,template_id,logical_question_id,sql_shape_id,param_json,dataset_profile_id,dataset_size_class,dataset_skew_level,regional_distribution,runtime_config_id,topology_id,execution_strategy,physical_execution_count,repetition_count,stable_identity_valid,sentinel_flag
cond-a8a12d0150216c0369d8,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-d16fc75468e18ac4f4f74b96,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-a9a484feb678582635f6,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-1290c10363897c026e01d849,repartition__user_topk__broad,colocated_distributed_join,,,broad,user_value_topk,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,sql-5c06b41490043669,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-a9faf84690914c5186bb,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-45c0d0eb1ef8ac1c9d460916,gac__global_topk,gac_raw_topk,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_event_topk,event_raw_wide_sample,sql-b590531652df8055,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 500}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-aa13ebb72fd1e4067138,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-1cdebbc81bce474c37a7a153,repartition__row_sample__moderate,repartition_mapmerge_join,,,moderate,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_joined_event_sample_pair,joined_event_sample,sql-049280ca74dbb0e7,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-small-balanced-wide-global-dim-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-aa96686f5ce9bcb1629d,batch-100-gac,gac_finalization,,0,negative_control,mitigated,mitigated,pair-21c81f6894e355cd61af0d88,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-ebe58e2c7dbf8ccf,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 900}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-ab00e8aee37ae48522ec,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-5e27f6c9d09abc32fd9f7099,repartition__tenant_point_control,tenant_point_no_join_control,,,control,no_join_tenant_point,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-0302ac02f62521a7,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 1}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-ab49e43fb47f9cc84ceb,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-31f74cb13359b1cd443477b5,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-e598fff8ec7be5c7,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 990}",raw-large-balanced-v1,large,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-ac39f92fff9db71434ee,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-e5e64cfabee46242387829a8,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-f3a1bda4764c0eb3,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 1}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-aca9421ef44f9c76ac7a,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-3520ec0ba37d9b626c3a963a,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-44619538643ab504,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 2}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-ad091fc9fba5244163c0,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-934597585ef43a8bb49d3d85,gac__local_join,regional_colocated_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_user_join,user_segment_topk,sql-fe209506a959d20d,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 16}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-ad975bb514918945664d,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-f9a37496ac06caecbe1e18fd,gac__global_distinct,gac_raw_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_distinct_users,distinct_active_users,sql-1dc70eca120c81c0,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 100}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-adab9c0ff822faa1640b,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-7bb564eb7d2da9f47a10f413,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-26f632aaa519ab78,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 7}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-add0f66a60e4e52a5eac,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-0e68ead3b44906b478490fb7,repartition__segment_aggregate__broad,repartition_mapmerge_join,,,broad,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_join_pair,user_segment_topk,sql-a3013285c601c50d,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-add19b5111a84b1fc513,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-9a5c861f1a10d163384cb1e0,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-40119e8b2fed389f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 4}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-adde1dafe19b8baf4aff,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-c26c260bdcbcd33f040098a9,remote_cal_fetch__join,,,,,,True,pending_execution,False,True,fetch_only,gac_fdw_multiregion_global_user_join,global_user_topk,sql-1b5e3affbe96059e,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 14}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_fetch_2000,eu_us_gac,multiregion_union,3,3,True,false
cond-ae223499f1e14ebced10,batch-140-regional,regional_finalization,,0,negative_control,intermediate,intermediate,pair-4727b2609d68cabe127a6295,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-0302ac02f62521a7,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 1}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_intermediate,eu_us_gac,fdw_raw,3,3,True,false
cond-ae3ddb3674932742d7d4,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-a8a2428600b5a44703b93d56,repartition__user_topk__broad,repartition_mapmerge_join,,,broad,user_value_topk,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_value_topk_pair,joined_user_value_topk,sql-e4d63da372b91ab4,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",raw-large-balanced-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-aea65349af49bef47eac,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-75b7c70df440dc18a9988b99,repartition__user_topk__sparse,colocated_distributed_join,,,sparse,user_value_topk,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,sql-e1b9fb542793c374,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 1, ""tenant_id_filter"": 0, ""tenant_modulus"": 16, ""user_id_max"": 5}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-aeff801b1c10609a91a9,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-d4efe84d5f7010eb826467db,gac__global_topk,regional_topk_candidates,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_event_topk,event_raw_wide_sample,sql-0e11c046e6a4d235,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 10}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-af667d1c770cde013bc8,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-2dfec967eca0f44903379a2d,repartition__row_sample__moderate,colocated_distributed_join,,,moderate,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_joined_event_sample_pair,joined_event_sample,sql-a4217faf03abdecc,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-afbf65a94df0746e3a15,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-4a9934a0127135da813596f1,repartition__row_sample__broad,repartition_mapmerge_join,,,broad,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_joined_event_sample_pair,joined_event_sample,sql-c3eaf1a432b22642,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-b0642002a9f8dce6081b,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-aaad0443ee33e689eb8e576d,gac__memory_response,gac_raw_aggregate,"group_merge,sort_topk,memory_spill",user_group_topk_memory,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-a9548cfb21f44857,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000, ""tenant_modulus"": 16}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b086952cbd9ec613cedb,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-d688968b70c5c553dccddd02,gac__global_distinct,gac_raw_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_distinct_users,distinct_active_users,sql-cc2b4491c5c8c1d7,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 10}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-b0cdf618bffdf31d3278,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-82374c32f4a33e2eacbd4cff,remote_cal_fetch__raw_wide,,,,,,True,pending_execution,False,True,fetch_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_fetch_2000,eu_us_gac,multiregion_union,3,3,True,false
cond-b0e0fbbd6733d516bfb9,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-710047a281805819451c18a7,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-b10f9fc7039ad1b76187,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-7a5da452b17f8b6889031031,gac__local_join,regional_colocated_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_user_join,user_segment_topk,sql-aeebdcdfac431262,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 4}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-b114317ebd57c018cb12,batch-100-gac,gac_finalization,,0,negative_control,mitigated,mitigated,pair-2ce26eab2d775d5183040c62,gac__tenant_point_control,,negative_control,tenant_point,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,sql-92a69f228d893609,"{""as_of_unix"": 1782864000, ""eu_tenant_id"": 1, ""lookback_days"": 30, ""us_tenant_id"": 10001}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b1569acfcc76e5673999,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-36ca898fc2abb496fd5a93c1,remote_cal_delay__join,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_global_user_join,global_user_topk,sql-1b5e3affbe96059e,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 14}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_delay_80ms,eu_us_gac,multiregion_union,3,3,True,false
cond-b202064461b4369f4991,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-868878b1c3891c9b6ca3cbb6,gac__group_merge_fanin,regional_partial_aggregate,"fanin,group_merge,sort_topk",user_group_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_partial_user_topk,user_value_topk,sql-ba7a10d50ffe9f2f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100, ""tenant_modulus"": 1}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-b262d9a6dc113f36cd88,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-a4a8187b03c0cd4993fa52f9,remote_cal_fetch__selective_filter,,,,,,True,pending_execution,False,True,fetch_only,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_fetch_2000,eu_us_gac,multiregion_union,3,3,True,false
cond-b4064873149b965de808,batch-140-regional,regional_finalization,,0,negative_control,mitigated,mitigated,pair-234b956f59130b65c522c2f2,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-2dd65109c6124edd,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 500}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-b57534f7401a13c6adb0,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-d16bc1340eac08cb96d80ad0,repartition__segment_aggregate__moderate,repartition_mapmerge_join,,,moderate,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_join_pair,user_segment_topk,sql-563877a11356db26,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-large-balanced-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-b632e20f921aaff7c1c0,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-678796a90e0f4c4d37d35f85,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-bba13ef65afac26f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-b6a54463ffa5038cb195,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-4ad40154797754cc94eaa2b0,remote_main__raw_region_rollup,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-5169e003072141cf,"{""as_of_unix"": 1782864000, ""lookback_days"": 7}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b6b68f0ea023d0a08656,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-ffefcee9b82c49cd8198e03a,gac__local_join,gac_local_hash_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_local_user_join,user_segment_topk,sql-ad466e5479910561,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 16}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-b6e3286015e1d0e0029e,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-d3974aaae57e81277dd10330,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-e598fff8ec7be5c7,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 990}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-b7c9a72d59d073a9364c,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-30469fe7900b22fcab0a28ec,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-97df5e22743e5a8b,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-b7db757d4d50cf6fe2e6,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-abaa7cba7d2f0c2a5902248a,repartition__row_sample__moderate,repartition_mapmerge_join,,,moderate,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_joined_event_sample_pair,joined_event_sample,sql-049280ca74dbb0e7,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-b7fc023f2291837e2b58,batch-110-remote,remote_path,remote_path,1,positive_case,stressed,stressed,pair-9c1f9c2f66a6bd986bf54244,remote_main__raw_region_rollup,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-51e7cd650ada18c1,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-b81aab2c9f7da7c00c12,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-010ea85671a498e59cd868f8,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-f900e40092ec078f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-b83f4fa498acc65a6ee7,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-48004c85db8c01df709602ae,remote_main__join,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_global_user_join,global_user_topk,sql-5acce6362b36ff7d,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b87f4a31567922e50309,batch-100-gac,gac_finalization,,0,negative_control,mitigated,mitigated,pair-250ccfb451be987f237643d9,gac__tenant_point_control,,negative_control,tenant_point,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,sql-92a69f228d893609,"{""as_of_unix"": 1782864000, ""eu_tenant_id"": 1, ""lookback_days"": 30, ""us_tenant_id"": 10001}",raw-large-balanced-v1,large,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b90aae74555507f0d239,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-377c7f258e7f4056c185c7fb,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-b93e8f63410556326599,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-ca1bc2507ef8cd8a6759c4c2,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-8a2061c91b9cc2b2,"{""as_of_unix"": 1782864000, ""lookback_days"": 1}",raw-large-balanced-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-ba34446246e00536b2a5,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-c7574d3dcd62a211935a1c09,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-bb05494377f6dc34238c,batch-140-regional,regional_finalization,,0,negative_control,stressed,stressed,pair-60380343d7dca140b5944479,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-4a3f6301fb26dabb,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 1500}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-bce6718d9ccebe2cf379,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-e0c1fd1b632b7c76e5cbbfd1,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-8a2061c91b9cc2b2,"{""as_of_unix"": 1782864000, ""lookback_days"": 1}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-bd11bb520116ace6c417,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-dd373d0868128e5b6f5eaa5c,repartition__scalar_summary__moderate,colocated_distributed_join,,,moderate,scalar_summary,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,sql-c54b5f97f8840925,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-large-balanced-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-bda290ebb39a70688dc4,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-590eacbfdefe1cda1b3d6078,repartition__scalar_summary__moderate,colocated_distributed_join,,,moderate,scalar_summary,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,sql-c54b5f97f8840925,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
