query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Limit,main_node_type_count_SeqScan,main_node_type_count_Sort,main_node_type_count_ForeignScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_MergeAppend,main_node_type_count_SubqueryScan,main_node_type_count_Append,main_node_type_count_MergeJoin,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260725T012205Z-repeatability-v1__pilot-skew-heavy-v--4dcf00a6c9cc--multi_dimension_rollup__lookback_days-3__limit_k-50,2105.949,47.0,3.0,1157.86,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.9688188080528065,3.0,3.0,301000.0,0.0,1.0,1.0,1.0,0.0,1.0,8765440.0,0.0,1.0,1.0,1.0,65.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,301000.0,2553.148936170213,6404.255319148936,0.03118119194719348,1.0,301000.0,8765440.0,301000.0,8765440.0,1.0,6404.255319148936,47.0,0.00015614617940199336,6404.255319148936,2.03125,2.03125,2.03125,2.03125,32.5,2.979439252336449,0.010591362126245847,67.82978723404256,0.010591362126245847,381.36822429906545,2.4849066497880004,8.46584726406465,3.6225273623383116,4.475907850233953,2.4849066497880004,8.46584726406465,8.46584726406465,6.90875477931522,3188.0,1.0,0.0,1728.0,1.0,8.067462667010057,65.0,,0,65.0,301000.0,0.8621752187807326,0.07550830564784053,301000.0,0.8621752187807326,0.07550830564784053,1.0,1.0,4.908039867109634,4.908039867109634,4.908039867109634,0.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8621752187807326,0.8621752187807326,0.07550830564784053,0.8621752187807326,0.8621752187807326,0.07550830564784053,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012221Z-repeatability-v1__pilot-skew-heavy-v--17c9ae655d87--ime-default__gac_etl_local_rollup__lookback_days-30,0.363,6.0,6.0,52.1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260725T012236Z-repeatability-v1__pilot-skew-heavy-v--9e6c18e7543d--t_rollup__lookback_days-14__min_value-0__limit_k-25,2658.537,25.0,25.0,551.66,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9730735363096321,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,7208.6,16000.0,0.026926463690367893,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,148.48,0.00928,405.4061433447099,0.0,6.156879149206205,3.492387605136336,6.156879149206205,4.668071625651226,,-2.0452083700375936,0.693142180597445,3712.0,1.0,0.0,2259.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012252Z-repeatability-v1__pilot-skew-heavy-v--cf4a5c7996d0--c_etl_global_user_topk__lookback_days-1__limit_k-10,0.09,9.0,4.0,1.73,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,,0.0,,,0.6931471805599453,0.6931471805599453,0.5198603854199589,,0.6931471805599453,,0.6931471805599453,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260725T012306Z-repeatability-v1__pilot-skew-heavy-v--a3dbca2c8791--_tenant_id-10__us_tenant_id-11000__lookback_days-30,111.44,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923725771715722,2.0,2.0,10101.0,0.98000198000198,0.99000099000099,0.0101,1.0,0.0,2.0,242040.0,0.9799702528507684,0.9899851264253843,0.010116185897435898,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,10101.0,4874.5,5050.5,0.007627422828427803,1.00999900999901,10101.0,242040.0,10202.0,244460.16038016038,1.00999900999901,5050.5,2.0,0.000198000198000198,5050.5,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.788833255100547,1.8295416454140065,7.788833255100547,0.0,,0.0,9.210440366976517,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,10101.0,0.98000198000198,0.99000099000099,10202.0,0.9603999215840031,0.9801999607920016,1.98000198000198,1.9799702528507686,1.9603999215840031,1.98000198000198,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.98000198000198,0.99000099000099,0.9603999215840031,0.9801999607920016,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012320Z-repeatability-v1__pilot-skew-heavy-v--3de648461926--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,167.206,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851380931306294,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,9678.0,10000.0,0.014861906869370629,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.791729409379749,2.597139819998296,7.791729409379749,0.0,,0.0,9.210440366976517,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012335Z-repeatability-v1__pilot-skew-heavy-v--3de648461926--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,173.129,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984970744358253,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,9678.0,10000.0,0.015029255641746928,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.791729409379749,2.597139819998296,7.791729409379749,0.0,,0.0,9.210440366976517,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012349Z-repeatability-v1__pilot-skew-heavy-v--a9fca9a3ecc0---default__gac_fdw_tenant_tier_join__lookback_days-1,1285.146,6.0,569.0,899.8,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9907138955418296,2.0,2.0,201000.0,0.0,1.0,1.0,1.0,0.0,1.0,4815872.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,201000.0,1235.8333333333333,33500.0,0.00928610445817031,1.0,201000.0,4815872.0,201000.0,4815872.0,1.0,33500.0,6.0,2.9850746268656717e-05,33500.0,1.03125,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,309.3333333333333,0.009233830845771144,404.1131192855624,-4.399726211773283,4.399726211773283,2.2945991128142613,2.4209137887177548,-4.399726211773283,2.4209137887177548,-4.399726211773283,6.90875477931522,1856.0,1.0,0.0,534.0,1.0,7.526717561352706,33.0,,0,33.0,201000.0,0.8513602553554523,0.11307462686567164,201000.0,0.8513602553554523,0.11307462686567164,1.0,1.0,3.731462686567164,3.731462686567164,3.731462686567164,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8513602553554523,0.8513602553554523,0.11307462686567164,0.8513602553554523,0.8513602553554523,0.11307462686567164,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012404Z-repeatability-v1__pilot-skew-heavy-v--6a161fd9c04f--egion_tenant_tier_join__lookback_days-1__limit_k-10,2497.168,6.0,10.0,1842.78,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.9891493083364835,4.0,4.0,402000.0,0.0,0.5,1.0,1.0,0.0,2.0,9631744.0,0.0,0.5,1.0,1.0,66.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,402000.0,2463.0,67000.0,0.010850691663516432,1.0,402000.0,9631744.0,402000.0,9631744.0,1.0,67000.0,6.0,1.4925373134328359e-05,67000.0,2.0625,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,618.6666666666666,0.009233830845771144,404.1131192855624,-0.45198512374305727,4.472956605985646,2.5375091028074257,2.420446098320267,-4.399726211773283,2.420446098320267,-4.472956605985646,6.90875477931522,3712.0,1.0,0.0,534.0,1.0,8.21959545417708,66.0,,0,66.0,402000.0,0.857909240937812,0.05703731343283582,402000.0,0.857909240937812,0.05703731343283582,1.0,1.0,3.7644626865671644,3.7644626865671644,3.7644626865671644,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8644086111174997,0.857884433236476,0.11407462686567164,0.8644086111174997,0.857884433236476,0.11407462686567164,1.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012420Z-repeatability-v1__pilot-skew-heavy-v--6a161fd9c04f--egion_tenant_tier_join__lookback_days-1__limit_k-10,2445.433,6.0,10.0,1842.78,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.989530688430229,4.0,4.0,402000.0,0.0,0.5,1.0,1.0,0.0,2.0,9631744.0,0.0,0.5,1.0,1.0,66.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,402000.0,2463.0,67000.0,0.010469311569771022,1.0,402000.0,9631744.0,402000.0,9631744.0,1.0,67000.0,6.0,1.4925373134328359e-05,67000.0,2.0625,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,618.6666666666666,0.009233830845771144,404.1131192855624,-0.45198512374305727,4.472956605985646,2.5375091028074257,2.420446098320267,-4.399726211773283,2.420446098320267,-4.472956605985646,6.90875477931522,3712.0,1.0,0.0,534.0,1.0,8.21959545417708,66.0,,0,66.0,402000.0,0.857909240937812,0.05703731343283582,402000.0,0.857909240937812,0.05703731343283582,1.0,1.0,3.7644626865671644,3.7644626865671644,3.7644626865671644,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8644086111174997,0.857884433236476,0.11407462686567164,0.8644086111174997,0.857884433236476,0.11407462686567164,1.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012437Z-repeatability-v1__pilot-skew-heavy-v--c2b077b22c8a--c_fdw_multiregion_event_full_scan_summary__case-001,264.194,1.0,1.0,302.44,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998788768859248,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,2560.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,2.0,2.0,0.00012112311407519574,200000.0,2.0,2560.0,400000.0,512000000.0,200000.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,1.0,3.66864,0.0,1.0,0.0,128.0,1.0,1.0,0.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
20260725T012451Z-repeatability-v1__pilot-skew-heavy-v--c6f2fbd45939--_event_filter_summary__lookback_days-1__min_value-0,2621.922,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979682843349269,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,6400000.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,12775.0,400000.0,0.0020317156650730916,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,400000.0,1.0,2.5e-06,400000.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.00733,2932.0,0.00733,480.37888,0.0,3.332204510175204,0.832131502201559,3.332204510175204,0.0,,,0.693142180597445,2932.0,1.0,0.0,,1.0,7.983781068977451,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012509Z-repeatability-v1__pilot-skew-heavy-v--cf4a5c7996d0--c_etl_global_user_topk__lookback_days-1__limit_k-10,0.063,9.0,4.0,1.73,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,,0.0,,,0.6931471805599453,0.6931471805599453,0.5198603854199589,,0.6931471805599453,,0.6931471805599453,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260725T012522Z-repeatability-v1__pilot-skew-heavy-v--223791f9c644--_etl_user_segment_topk__lookback_days-7__limit_k-50,0.062,9.0,4.0,1.68,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,,0.0,,,0.6931471805599453,0.6931471805599453,0.5198603854199589,,0.6931471805599453,,0.6931471805599453,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260725T012536Z-repeatability-v1__pilot-skew-heavy-v--50001710621b---default__gac_fdw_event_full_scan_summary__case-001,130.281,1.0,1.0,161.42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1280.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,33.0,1.0,1.0,0.0,200000.0,1.0,1280.0,200000.0,256000000.0,200000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0,0.0,32.0,,0,32.0,32.0,0.0,0.03125,200000.0,0.8297677207508135,0.11364,1.0,1.0,3.63648,1.0,3.63648,0.0,1.0,0.0,64.0,1.0,1.0,0.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03125,0.8297677207508135,0.8297677207508135,0.11364,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
20260725T012551Z-repeatability-v1__pilot-skew-heavy-v--1e53246f1f42--ac_fdw_daily_rollup__lookback_days-7__min_value-900,188.402,8.0,140.0,304.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924523094234668,1.0,1.0,20111.0,0.0,1.0,1.0,1.0,0.0,1.0,321536.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20111.0,560.5,2513.875,0.0075476905765331425,1.0,20111.0,321536.0,20111.0,321536.0,1.0,2513.875,8.0,0.0003977922529958729,2513.875,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,-2.751535313041949,2.974771770938657,2.8259474656741848,2.974771770938657,-2.751535313041949,,-2.751535313041949,-1.6038635340902,0.0,0.0,0.0,25.0,1.0,0.0,32.0,,0,32.0,20111.0,0.8171893205130052,0.11053652230122818,20111.0,0.8171893205130052,0.11053652230122818,1.0,1.0,3.5371687136393017,3.5371687136393017,3.5371687136393017,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8171893205130052,0.8171893205130052,0.11053652230122818,0.8171893205130052,0.8171893205130052,0.11053652230122818,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T012605Z-repeatability-v1__pilot-skew-heavy-v--a9fca9a3ecc0---default__gac_fdw_tenant_tier_join__lookback_days-1,1356.199,6.0,569.0,899.8,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9915617103389694,2.0,2.0,201000.0,0.0,1.0,1.0,1.0,0.0,1.0,4815872.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,201000.0,1233.6666666666667,33500.0,0.008438289661030541,1.0,201000.0,4815872.0,201000.0,4815872.0,1.0,33500.0,6.0,2.9850746268656717e-05,33500.0,1.03125,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,309.3333333333333,0.009233830845771144,404.1131192855624,-4.399726211773283,4.399726211773283,2.2937298670881687,2.418885548690206,-4.399726211773283,2.418885548690206,-4.399726211773283,6.90875477931522,1856.0,1.0,0.0,534.0,1.0,7.526717561352706,33.0,,0,33.0,201000.0,0.8513602553554523,0.11307462686567164,201000.0,0.8513602553554523,0.11307462686567164,1.0,1.0,3.731462686567164,3.731462686567164,3.731462686567164,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8513602553554523,0.8513602553554523,0.11307462686567164,0.8513602553554523,0.8513602553554523,0.11307462686567164,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
