query_run_id,k,dominant_cluster,max_membership,nearest_center_distance,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2
20260626T203450Z-clean-run-eu-us-gac-v1__pilot-skew-h--0208f99db67a--fault__q10_top_tenants__lookback_days-1__limit_k-25,3,2,0.9731277335999438,0.2212499587525078,0.9578695236031818,0.011614056403294177,1.0423132775279025,0.015258209996761949,0.9473629370491086,0.9731277335999438,0.2212499587525078
20260626T203504Z-clean-run-eu-us-gac-v1__pilot-skew-h--69fc8d95b89b--tenant_point_rollup__tenant_id-10__lookback_days-30,3,2,0.9064650957345285,0.3529984081863289,0.8537180009036441,0.05274709483088438,0.9551600208124642,0.0407878094345871,1.0451051635960966,0.9064650957345285,0.3529984081863289
20260626T203517Z-clean-run-eu-us-gac-v1__pilot-skew-h--0fed9a5f131d--enant_point_rollup__tenant_id-1000__lookback_days-7,3,2,0.8911834338322427,0.35385876556324086,0.822348409373223,0.06883502445901976,0.8671318333849145,0.039981541708737516,1.048739454798916,0.8911834338322427,0.35385876556324086
20260626T203530Z-clean-run-eu-us-gac-v1__pilot-skew-h--1b4af0c2d4ed--nant_point_rollup__tenant_id-1000__lookback_days-30,3,2,0.9011489162118778,0.35035989905885445,0.8418901076541631,0.05925880855771466,0.9083007437487344,0.03959227523040765,1.0459948090063615,0.9011489162118778,0.35035989905885445
20260626T203543Z-clean-run-eu-us-gac-v1__pilot-skew-h--486da27d4403--efault__q05_tenant_tier_daily_join__lookback_days-3,3,2,0.8743129500518458,0.4323314905299898,0.8041022921323917,0.05547639202870008,1.134912595957162,0.07021065791945408,1.0451033122108795,0.8743129500518458,0.4323314905299898
20260626T203557Z-clean-run-eu-us-gac-v1__pilot-skew-h--0ba0b93b6a7c--q02_global_user_topk__lookback_days-14__limit_k-100,3,2,0.973831293662394,0.21997207315371378,0.958754579786878,0.011091992462090005,1.0533762058287612,0.015076713875516061,0.946083589892582,0.973831293662394,0.21997207315371378
20260626T203610Z-clean-run-eu-us-gac-v1__pilot-skew-h--d1ea610e028b--tenant_point_rollup__tenant_id-500__lookback_days-7,3,2,0.8933178525140963,0.352861154824386,0.8264570211636303,0.06686083135046603,0.8742705220451545,0.039821316135437615,1.0481308220283712,0.8933178525140963,0.352861154824386
20260626T203623Z-clean-run-eu-us-gac-v1__pilot-skew-h--5a401966f6db--ulti_dimension_rollup__lookback_days-7__limit_k-100,3,2,0.9631613776998204,0.2529167506937046,0.9414585803986468,0.015135824999006195,1.0821068099889322,0.02170279730117352,0.9538756541964847,0.9631613776998204,0.2529167506937046
20260626T203638Z-clean-run-eu-us-gac-v1__pilot-skew-h--1b6ffad167d0--ulti_dimension_rollup__lookback_days-1__limit_k-100,3,2,0.936121548429635,0.31856109814544975,0.8986178827606166,0.026374785901346568,1.1110737689690604,0.03750366566901836,0.9822752990839836,0.936121548429635,0.31856109814544975
20260626T203651Z-clean-run-eu-us-gac-v1__pilot-skew-h--009a5efd4964--_q06_user_segment_join__lookback_days-7__limit_k-50,3,2,0.9301942066044774,0.3336021200817955,0.8896098669794903,0.02922145377053556,1.1200410399939034,0.04058433962498704,0.9983989217312594,0.9301942066044774,0.3336021200817955
20260626T203705Z-clean-run-eu-us-gac-v1__pilot-skew-h--75bcbb4915fe--tenant_point_rollup__tenant_id-100__lookback_days-7,3,2,0.8906454412107183,0.354121632800107,0.8213163672129853,0.06932907399773301,0.8654236622769352,0.04002548479154874,1.0488933813847863,0.8906454412107183,0.354121632800107
20260626T203718Z-clean-run-eu-us-gac-v1__pilot-skew-h--04aeba58190f--__q02_global_user_topk__lookback_days-1__limit_k-10,3,2,0.9738101086994673,0.22014378914932412,0.9586992185020996,0.011079001103164992,1.054622961943164,0.015110890197367674,0.9460648724962363,0.9738101086994673,0.22014378914932412
20260626T203731Z-clean-run-eu-us-gac-v1__pilot-skew-h--70c6e0c3398b--al_user_segment_join__lookback_days-30__limit_k-100,3,0,0.6582563356935575,0.8693267870975007,0.47552676959987983,0.6582563356935575,0.8693267870975007,0.15901409821276483,1.4292850728091144,0.18272956609367766,1.3614078195150405
20260626T203747Z-clean-run-eu-us-gac-v1__pilot-skew-h--4815aa170682--__q02_global_user_topk__lookback_days-7__limit_k-50,3,2,0.9737605013488554,0.22050035231182225,0.9585790042426021,0.011058001544891269,1.0570139415854398,0.015181497106253309,0.9460354949847414,0.9737605013488554,0.22050035231182225
20260626T203800Z-clean-run-eu-us-gac-v1__pilot-skew-h--cfb1853c7702--tenant_point_rollup__tenant_id-10__lookback_days-14,3,2,0.9064404931028432,0.3529402942469288,0.853648802209523,0.05279169089332027,0.9547112660820951,0.04076781600383656,1.0451025121656523,0.9064404931028432,0.3529402942469288
20260626T203813Z-clean-run-eu-us-gac-v1__pilot-skew-h--e4507f2412f3--enant_point_rollup__tenant_id-100__lookback_days-30,3,2,0.9011670920328926,0.3503580073091756,0.8419271378676698,0.05923995416522273,0.9084034212813906,0.03959295380188467,1.0459902706920303,0.9011670920328926,0.3503580073091756
20260626T203826Z-clean-run-eu-us-gac-v1__pilot-skew-h--f6d1e7dc26e6--_q06_user_segment_join__lookback_days-3__limit_k-25,3,2,0.9323240209914162,0.3287896443864273,0.8932442252575086,0.028596183274676175,1.113162868285645,0.03907979573390766,0.9978913005598268,0.9323240209914162,0.3287896443864273
20260626T203840Z-clean-run-eu-us-gac-v1__pilot-skew-h--cfe50bf0cacd--obal_user_segment_join__lookback_days-3__limit_k-50,3,0,0.8519777380861134,0.5622735227711069,0.7495096798129129,0.8519777380861134,0.5622735227711069,0.04555420364068612,1.567157188280023,0.10246805827320053,1.180025907518797
20260626T203854Z-clean-run-eu-us-gac-v1__pilot-skew-h--e5868713b862--4_tenant_point_rollup__tenant_id-5__lookback_days-1,3,2,0.9041921659867801,0.35065738215050907,0.8482809540618685,0.055911211924911504,0.9288586462945138,0.039896622088308416,1.0453135999191339,0.9041921659867801,0.35065738215050907
20260626T203907Z-clean-run-eu-us-gac-v1__pilot-skew-h--d39eca13961c--__q02_global_user_topk__lookback_days-3__limit_k-50,3,2,0.973880431142074,0.2194404786218795,0.9589106986989129,0.011149836414764894,1.0489378144850194,0.014969732443161122,0.9461691903939362,0.973880431142074,0.2194404786218795
20260626T203921Z-clean-run-eu-us-gac-v1__pilot-skew-h--549d4788cf0b--enant_point_rollup__tenant_id-100__lookback_days-14,3,2,0.8965407364975279,0.35154039211260274,0.8327184435882232,0.06382229290930468,0.8864094991061177,0.03963697059316749,1.0472239920236763,0.8965407364975279,0.35154039211260274
20260626T203933Z-clean-run-eu-us-gac-v1__pilot-skew-h--651efc790eca--multi_dimension_rollup__lookback_days-7__limit_k-50,3,2,0.9623932604111338,0.25576074931408616,0.9399358024743254,0.015149281652057707,1.0936291616776597,0.022457457936808423,0.952864370181008,0.9623932604111338,0.25576074931408616
20260626T203948Z-clean-run-eu-us-gac-v1__pilot-skew-h--aac6c9bded76--_q06_user_segment_join__lookback_days-1__limit_k-25,3,2,0.925098135564942,0.3429464251994521,0.8821922819091729,0.03199601077928882,1.1132904154801402,0.0429058536557692,1.0046417465330246,0.925098135564942,0.3429464251994521
20260626T204002Z-clean-run-eu-us-gac-v1__pilot-skew-h--69b40472a1cb--__q01_tenant_rollup__lookback_days-7__min_value-100,3,2,0.8873105215196397,0.37450099470524606,0.8253903865270241,0.06192013499261564,0.9509075233571388,0.05076934348774476,1.0193396201818365,0.8873105215196397,0.37450099470524606
20260626T204015Z-clean-run-eu-us-gac-v1__pilot-skew-h--efd550d79e0f--q06_user_segment_join__lookback_days-14__limit_k-10,3,2,0.9453173562552172,0.3004536116462274,0.9135791864940946,0.02294447398366024,1.104058950795594,0.031738169761122544,0.9855438278002345,0.9453173562552172,0.3004536116462274
20260626T204028Z-clean-run-eu-us-gac-v1__pilot-skew-h--66e965a0cb65--bal_user_segment_join__lookback_days-14__limit_k-10,3,0,0.6752885584082837,0.8391184224503693,0.5015603650876792,0.6752885584082837,0.8391184224503693,0.15098324827111195,1.4174882752478368,0.17372819332060446,1.3495529746166202
20260626T204043Z-clean-run-eu-us-gac-v1__pilot-skew-h--78fccd85ffc3--ault__q10_top_tenants__lookback_days-30__limit_k-50,3,2,0.9737958751517707,0.22050497617787865,0.9586567192495643,0.011064968946022878,1.0568165374068894,0.015139155902206387,0.9469926078849025,0.9737958751517707,0.22050497617787865
20260626T204057Z-clean-run-eu-us-gac-v1__pilot-skew-h--8bd8442f8c93--ent_filter_summary__lookback_days-30__min_value-100,3,2,0.9724665158133412,0.22666151622705633,0.9560746568571458,0.01114162523046346,1.083183231717529,0.0163918589561954,0.9462677660585729,0.9724665158133412,0.22666151622705633
20260626T204110Z-clean-run-eu-us-gac-v1__pilot-skew-h--a2395489de80--fault__q10_top_tenants__lookback_days-1__limit_k-10,3,2,0.973847101700038,0.21983063189628577,0.9587986513312174,0.011104447931141443,1.0522914450876746,0.015048450368820568,0.9461017739838417,0.973847101700038,0.21983063189628577
20260626T204124Z-clean-run-eu-us-gac-v1__pilot-skew-h--cf17156cfb3b--tenant_point_rollup__tenant_id-500__lookback_days-1,3,2,0.8509809154845247,0.3768393858877522,0.7463023561025657,0.10467855938195902,0.7846536811674447,0.044340525133516315,1.0598586124735094,0.8509809154845247,0.3768393858877522
20260626T204137Z-clean-run-eu-us-gac-v1__pilot-skew-h--c31ab5232ed5--4_tenant_point_rollup__tenant_id-1__lookback_days-3,3,2,0.9054833686506295,0.35149417342977024,0.851214366132016,0.054269002518613586,0.941311043420023,0.04024762883075686,1.0451224885685648,0.9054833686506295,0.35149417342977024
20260626T204150Z-clean-run-eu-us-gac-v1__pilot-skew-h--7dae44c99ece--4_tenant_point_rollup__tenant_id-5__lookback_days-7,3,2,0.9061132969617574,0.35230034979604796,0.8527705956507109,0.053342701311046424,0.9494032169424282,0.04054400172719615,1.0450874597119888,0.9061132969617574,0.35230034979604796
20260626T204203Z-clean-run-eu-us-gac-v1__pilot-skew-h--ed56c30c0695--_q01_tenant_rollup__lookback_days-14__min_value-900,3,2,0.8494788627038498,0.39960443120017936,0.7552466345303499,0.09423222817349983,0.8627081210355291,0.056288909122650485,1.0332031132980806,0.8494788627038498,0.39960443120017936
20260626T204217Z-clean-run-eu-us-gac-v1__pilot-skew-h--c2ca4678265f--event_filter_summary__lookback_days-14__min_value-0,3,2,0.9726539589177317,0.2258769515739884,0.9564172507821626,0.011109332946699364,1.0806039469811368,0.016236708135569055,0.9462002294957799,0.9726539589177317,0.2258769515739884
20260626T204230Z-clean-run-eu-us-gac-v1__pilot-skew-h--7d4401778a9b--obal_user_segment_join__lookback_days-1__limit_k-10,3,0,0.8714747860719534,0.5272751890668579,0.782313577082969,0.8714747860719534,0.5272751890668579,0.0393640049390623,1.558984431316755,0.08916120898898437,1.1710217008140087
20260626T204245Z-clean-run-eu-us-gac-v1__pilot-skew-h--8eb685de4f7f--ulti_dimension_rollup__lookback_days-14__limit_k-25,3,2,0.9658365798375932,0.24590320362663623,0.9449606069750582,0.013287447299871817,1.102239371824405,0.02087597286253499,0.941031391000624,0.9658365798375932,0.24590320362663623
20260626T204258Z-clean-run-eu-us-gac-v1__pilot-skew-h--73b5fbd17201--bal_user_segment_join__lookback_days-14__limit_k-50,3,0,0.6624172551373086,0.8615405482619701,0.4816731370498166,0.6624172551373086,0.8615405482619701,0.15683862677519944,1.4264719436970392,0.18074411808749205,1.3573734010709047
20260626T204314Z-clean-run-eu-us-gac-v1__pilot-skew-h--690b0e4341a7--ent_filter_summary__lookback_days-30__min_value-900,3,2,0.9731123962389514,0.2238699932856522,0.9572704196521409,0.01104562717423811,1.0733375048814549,0.01584197658681055,0.9460621323260942,0.9731123962389514,0.2238699932856522
20260626T204327Z-clean-run-eu-us-gac-v1__pilot-skew-h--09a54d79e57f--ulti_dimension_rollup__lookback_days-30__limit_k-50,3,2,0.9566884355693899,0.26749069129980924,0.9301375363435005,0.016760665204720786,1.1017331541524609,0.02655089922588934,0.9378872341578944,0.9566884355693899,0.26749069129980924
20260626T204341Z-clean-run-eu-us-gac-v1__pilot-skew-h--6481a2130fdc--_q01_tenant_rollup__lookback_days-30__min_value-100,3,2,0.8916799725117788,0.37305225048698426,0.8340238738197426,0.057656098692036126,0.9728524573466159,0.05066392879618515,1.0178838316288183,0.8916799725117788,0.37305225048698426
20260626T204355Z-clean-run-eu-us-gac-v1__pilot-skew-h--77ce6e908d66--q06_user_segment_join__lookback_days-3__limit_k-100,3,2,0.9196737109285982,0.35420450378037954,0.8732727078909447,0.033925286033748406,1.1241976367998814,0.046401003037653495,1.0074913364701208,0.9196737109285982,0.35420450378037954
20260626T204409Z-clean-run-eu-us-gac-v1__pilot-skew-h--bd24eec60851--al_user_segment_join__lookback_days-14__limit_k-100,3,0,0.6594813253799483,0.8671609705707288,0.4771693252704201,0.6594813253799483,0.8671609705707288,0.1582066745105234,1.4291964141277087,0.18231200010952817,1.359988572093656
20260626T204423Z-clean-run-eu-us-gac-v1__pilot-skew-h--9a104f58e12f--ent_filter_summary__lookback_days-14__min_value-500,3,2,0.9728565435734561,0.22500810670444663,0.9567910657319932,0.011077978585080958,1.0775912702999713,0.016065477841462863,0.9461336097007594,0.9728565435734561,0.22500810670444663
20260626T204436Z-clean-run-eu-us-gac-v1__pilot-skew-h--d3b82deeae17--_q06_user_segment_join__lookback_days-3__limit_k-10,3,2,0.9400205536294807,0.31174528552064995,0.9054819911157349,0.025440883856773573,1.1027109785641873,0.03453856251374579,0.9908124985901396,0.9400205536294807,0.31174528552064995
20260626T204450Z-clean-run-eu-us-gac-v1__pilot-skew-h--8be9c2de4f4b--obal_user_segment_join__lookback_days-7__limit_k-50,3,0,0.8519777380861134,0.5622735227711069,0.7495096798129129,0.8519777380861134,0.5622735227711069,0.04555420364068612,1.567157188280023,0.10246805827320053,1.180025907518797
20260626T204505Z-clean-run-eu-us-gac-v1__pilot-skew-h--55f0590bf62a--lt__q01_tenant_rollup__lookback_days-7__min_value-0,3,2,0.8877101385971882,0.3743257398709651,0.8261641067063092,0.06154603189087898,0.9526307248185334,0.05074382951193277,1.0192024780635012,0.8877101385971882,0.3743257398709651
20260626T204518Z-clean-run-eu-us-gac-v1__pilot-skew-h--9e4170101b29--_q01_tenant_rollup__lookback_days-14__min_value-500,3,2,0.8840015165646364,0.37614345571595087,0.8190548158324578,0.06494670073217865,0.9380307617231034,0.051051782703184924,1.0204888044131968,0.8840015165646364,0.37614345571595087
20260626T204532Z-clean-run-eu-us-gac-v1__pilot-skew-h--04a49733b88c--__q01_tenant_rollup__lookback_days-1__min_value-900,3,2,0.8345643688882906,0.4352706939039442,0.7361229321501612,0.0984414367381293,0.9197252106939267,0.06699419437358012,1.052343110717776,0.8345643688882906,0.4352706939039442
20260626T204545Z-clean-run-eu-us-gac-v1__pilot-skew-h--06bbe0353dff--enant_point_rollup__tenant_id-500__lookback_days-14,3,2,0.8983113441740096,0.3509548302925005,0.8362016980122966,0.062109646161712995,0.8940153267374743,0.039579009664277444,1.0467378064020911,0.8983113441740096,0.3509548302925005
20260626T204559Z-clean-run-eu-us-gac-v1__pilot-skew-h--68f3127c8a16--ulti_dimension_rollup__lookback_days-14__limit_k-50,3,2,0.9667265586999367,0.2428759217630499,0.9465756335080362,0.013122516108162747,1.0937920167575985,0.02015092519190053,0.941320447503862,0.9667265586999367,0.2428759217630499
20260626T204613Z-clean-run-eu-us-gac-v1__pilot-skew-h--93f7ddb79c5f--_q06_user_segment_join__lookback_days-1__limit_k-10,3,2,0.9327602422191098,0.32664148930833353,0.894356763446552,0.028836279008332397,1.1028390354135207,0.03840347877255778,0.997610836567634,0.9327602422191098,0.32664148930833353
20260626T204626Z-clean-run-eu-us-gac-v1__pilot-skew-h--ea4a1f3b2a61--enant_point_rollup__tenant_id-500__lookback_days-30,3,2,0.9011851145869161,0.35035616198556924,0.8419638652615502,0.05922124932536591,0.9085054057882785,0.03959363608771796,1.0459857743233578,0.9011851145869161,0.35035616198556924
20260626T204639Z-clean-run-eu-us-gac-v1__pilot-skew-h--0552cbcbc42c--event_filter_summary__lookback_days-30__min_value-0,3,2,0.9724378862378621,0.22677994106697513,0.9560225614776091,0.011146789001884967,1.083562258345873,0.01641532476025295,0.9462785050500451,0.9724378862378621,0.22677994106697513
20260626T204653Z-clean-run-eu-us-gac-v1__pilot-skew-h--efd4aec29312--fault__q10_top_tenants__lookback_days-1__limit_k-50,3,2,0.9714070063542996,0.22514573272325636,0.9555652653370014,0.01275125262840222,1.0259132845343193,0.015841741017298173,0.9508743510516333,0.9714070063542996,0.22514573272325636
20260626T204706Z-clean-run-eu-us-gac-v1__pilot-skew-h--edc913bba4d0--_q02_global_user_topk__lookback_days-14__limit_k-25,3,2,0.9735123673401047,0.22193653392966475,0.9580488826826183,0.011024148002408744,1.0649459162349377,0.015463484657486419,0.945999127965185,0.9735123673401047,0.22193653392966475
20260626T204720Z-clean-run-eu-us-gac-v1__pilot-skew-h--de05148c3b3c--efault__q05_tenant_tier_daily_join__lookback_days-1,3,2,0.8704773408472676,0.4381899327823221,0.7985137911472122,0.05755910945267714,1.1338029620326466,0.07196354970005531,1.0485474979042786,0.8704773408472676,0.4381899327823221
20260626T204733Z-clean-run-eu-us-gac-v1__pilot-skew-h--4916b6a688e4--ault__q10_top_tenants__lookback_days-14__limit_k-25,3,2,0.9736089017614894,0.22142363341504093,0.9582464278571777,0.01102862433419895,1.0623707143530714,0.01536247390431164,0.9460131105545672,0.9736089017614894,0.22142363341504093
20260626T204747Z-clean-run-eu-us-gac-v1__pilot-skew-h--e50c1e45d1e9--_q02_global_user_topk__lookback_days-1__limit_k-100,3,2,0.9752253173783049,0.21319257441871103,0.9613592744287854,0.010908639672175707,1.027398917251688,0.013866042949519392,0.9446597756256805,0.9752253173783049,0.21319257441871103
20260626T204801Z-clean-run-eu-us-gac-v1__pilot-skew-h--25af09ed2058--obal_user_segment_join__lookback_days-7__limit_k-25,3,0,0.8593804559497416,0.5487950582584576,0.7619211081948664,0.8593804559497416,0.5487950582584576,0.04316019629538321,1.5634929005237317,0.09745934775487519,1.1756739144271044
20260626T204816Z-clean-run-eu-us-gac-v1__pilot-skew-h--f9cadffa4c48--tenant_point_rollup__tenant_id-100__lookback_days-1,3,2,0.7582066364890743,0.42537367672354137,0.5691091044763401,0.18909753201273413,0.6916019567026813,0.05269583149819163,1.0816196609413002,0.7582066364890743,0.42537367672354137
20260626T204829Z-clean-run-eu-us-gac-v1__pilot-skew-h--cefc49e39b88--vent_filter_summary__lookback_days-3__min_value-500,3,2,0.9730817410545131,0.224009306011796,0.9572124476154878,0.01104896550646163,1.0738800085933908,0.015869293439025257,0.9460697732056632,0.9730817410545131,0.224009306011796
20260626T204842Z-clean-run-eu-us-gac-v1__pilot-skew-h--769569fbb091--fault__q05_tenant_tier_daily_join__lookback_days-14,3,2,0.8905681014173037,0.40368508114838814,0.8292720431521505,0.04813584031754321,1.1208879537518524,0.06129605826515312,1.0299705460586426,0.8905681014173037,0.40368508114838814
20260626T204856Z-clean-run-eu-us-gac-v1__pilot-skew-h--129fca39eee9--obal_user_segment_join__lookback_days-1__limit_k-25,3,0,0.8593804559497416,0.5487950582584576,0.7619211081948664,0.8593804559497416,0.5487950582584576,0.04316019629538321,1.5634929005237317,0.09745934775487519,1.1756739144271044
20260626T204911Z-clean-run-eu-us-gac-v1__pilot-skew-h--5e0f90612c3a--__q01_tenant_rollup__lookback_days-3__min_value-500,3,2,0.8734117695102211,0.3833073254531705,0.7994240754533806,0.07398769405684057,0.9094272452329094,0.05260053643293843,1.0247719337900771,0.8734117695102211,0.3833073254531705
20260626T204924Z-clean-run-eu-us-gac-v1__pilot-skew-h--7d00ab099b82--_event_filter_summary__lookback_days-1__min_value-0,3,2,0.9733047476832385,0.22297185482748993,0.9576386785925028,0.011029183226025745,1.0696629864665363,0.015666069090735663,0.9460217646529103,0.9733047476832385,0.22297185482748993
20260626T204938Z-clean-run-eu-us-gac-v1__pilot-skew-h--47a0e5531654--_q02_global_user_topk__lookback_days-30__limit_k-50,3,2,0.9735101619258192,0.22194804815022176,0.9580444235713994,0.011024099719761097,1.0650019544720721,0.01546573835441975,0.945999203703376,0.9735101619258192,0.22194804815022176
20260626T204951Z-clean-run-eu-us-gac-v1__pilot-skew-h--d76ad79c36a7--t__q01_tenant_rollup__lookback_days-30__min_value-0,3,2,0.8920063480874842,0.3730040254943358,0.8346910252578161,0.0573153228296681,0.9748718712848609,0.05067832908284759,1.0177813745742428,0.8920063480874842,0.3730040254943358
20260626T205006Z-clean-run-eu-us-gac-v1__pilot-skew-h--7ff8f9bb81df--fault__q05_tenant_tier_daily_join__lookback_days-30,3,2,0.9066340425017749,0.3737918446474927,0.8542285255004383,0.04096044049688844,1.1051046669830782,0.05240551700133669,1.0137925047024368,0.9066340425017749,0.3737918446474927
20260626T205020Z-clean-run-eu-us-gac-v1__pilot-skew-h--f2e4c7f73867--__q02_global_user_topk__lookback_days-3__limit_k-10,3,2,0.9735728383565663,0.22161492048004514,0.9581723263167449,0.011026649603612253,1.063341350215711,0.015400512039821452,0.9459989347705505,0.9735728383565663,0.22161492048004514
20260626T205034Z-clean-run-eu-us-gac-v1__pilot-skew-h--493c7577ac6d--__q02_global_user_topk__lookback_days-1__limit_k-25,3,2,0.9738894655171146,0.21908157552981286,0.9589938565009692,0.011214925466739953,1.0450943558130052,0.014895609016145443,0.9462673312315085,0.9738894655171146,0.21908157552981286
20260626T205047Z-clean-run-eu-us-gac-v1__pilot-skew-h--17c1c7b6c21c--tenant_point_rollup__tenant_id-500__lookback_days-3,3,2,0.8726359774908814,0.3641410993778254,0.7871559564449286,0.08548002104595273,0.8211238599971465,0.041884001463165815,1.0540092710491002,0.8726359774908814,0.3641410993778254
20260626T205101Z-clean-run-eu-us-gac-v1__pilot-skew-h--2eaf653411f9--vent_filter_summary__lookback_days-3__min_value-100,3,2,0.9729894962116576,0.22442332771202683,0.9570389566877532,0.011059964264437875,1.075454516043059,0.015950539523904485,0.9460943932023799,0.9729894962116576,0.22442332771202683
20260626T205114Z-clean-run-eu-us-gac-v1__pilot-skew-h--b2bb506d1f21--lti_dimension_rollup__lookback_days-14__limit_k-100,3,2,0.9675917766078795,0.2397427602921959,0.9481921470627955,0.013008593847036544,1.0833209360145781,0.019399629545084007,0.941911409266991,0.9675917766078795,0.2397427602921959
20260626T205128Z-clean-run-eu-us-gac-v1__pilot-skew-h--29d9b10a4df1--vent_filter_summary__lookback_days-3__min_value-900,3,2,0.9732138003038563,0.22340214364867653,0.9574634936927036,0.011035893084990952,1.071464057323258,0.015750306611152735,0.9460390693209658,0.9732138003038563,0.22340214364867653
20260626T205357Z-clean-run-eu-us-gac-v1__pilot-skew-h--70545e46fc99--e__gac_fdw_top_tenants__lookback_days-7__limit_k-25,3,1,0.9906924943573031,0.15971237546902886,0.9832364424990208,0.0018514537844145497,1.4397519258004432,0.9906924943573031,0.15971237546902886,0.007456051858282399,0.8841766725851407
20260626T205415Z-clean-run-eu-us-gac-v1__pilot-skew-h--24d9332c9797--e__gac_fdw_top_tenants__lookback_days-3__limit_k-10,3,1,0.9907114805455844,0.1605659632935847,0.9832738600820724,0.0018508989909034252,1.4476082719732342,0.9907114805455844,0.1605659632935847,0.007437620463512078,0.889678515597152
20260626T205430Z-clean-run-eu-us-gac-v1__pilot-skew-h--20e383f4671b--ltiregion_top_tenants__lookback_days-14__limit_k-25,3,1,0.9951410500400756,0.12835353747989242,0.9912530743742458,0.0009709742940946941,1.4525957216404743,0.9951410500400756,0.12835353747989242,0.0038879756658297274,0.8938491442551209
20260626T205448Z-clean-run-eu-us-gac-v1__pilot-skew-h--eac93fa9d90d--__limit_k-250__payload_repeat-16__payload_width-512,3,2,0.7198936521968259,0.5300257040867649,0.5146577426242002,0.07487043823054851,1.1703943612275178,0.2052359095726257,0.8223414463134011,0.7198936521968259,0.5300257040867649
20260626T205504Z-clean-run-eu-us-gac-v1__pilot-skew-h--eb17343ce137--__limit_k-100__payload_repeat-64__payload_width-512,3,1,0.993024237684719,0.13908818335987794,0.9873671370110277,0.0013186616415895986,1.4131214910470853,0.993024237684719,0.13908818335987794,0.00565710067369129,0.8488252973858422
20260626T205521Z-clean-run-eu-us-gac-v1__pilot-skew-h--46eafd0a5541--e__gac_fdw_top_tenants__lookback_days-1__limit_k-10,3,1,0.9905582751986537,0.16106844159954017,0.9829929234462833,0.0018763730489758856,1.4451294521072964,0.9905582751986537,0.16106844159954017,0.007565351752370435,0.8871116312801257
20260626T205538Z-clean-run-eu-us-gac-v1__pilot-skew-h--036853eb5f91--ultiregion_top_tenants__lookback_days-1__limit_k-50,3,1,0.995001801156159,0.12834153391233036,0.9909957838890493,0.0009921815767313328,1.4414469830061103,0.995001801156159,0.12834153391233036,0.004006017267109709,0.8844149864146577
20260626T205555Z-clean-run-eu-us-gac-v1__pilot-skew-h--33525229d2dc--ultiregion_top_tenants__lookback_days-1__limit_k-25,3,1,0.9950035050858649,0.1290548513710587,0.991001206924778,0.0009941967530482715,1.4484303941218453,0.9950035050858649,0.1290548513710587,0.004002298161086861,0.8896202191690648
20260626T205614Z-clean-run-eu-us-gac-v1__pilot-skew-h--444dfca7be94--e__gac_fdw_top_tenants__lookback_days-3__limit_k-50,3,1,0.9903908876384213,0.16015914727260094,0.9826837000327328,0.0019019247558900957,1.4300999926845948,0.9903908876384213,0.16015914727260094,0.007707187605688582,0.8763356807074679
20260626T205630Z-clean-run-eu-us-gac-v1__pilot-skew-h--93b5581df891--__limit_k-100__payload_repeat-16__payload_width-512,3,1,0.8432116681849902,0.47427470080191053,0.7220865819332638,0.03566324556328354,1.4349291856937922,0.8432116681849902,0.47427470080191053,0.1211250862517263,0.9353536312885254
20260626T205645Z-clean-run-eu-us-gac-v1__pilot-skew-h--a38a3c499e27--ltiregion_top_tenants__lookback_days-7__limit_k-100,3,1,0.9949944519827615,0.12796807269038993,0.9909824687802649,0.0009935648147418137,1.4365481549163182,0.9949944519827615,0.12796807269038993,0.004011983202496677,0.8813799621115876
20260626T205702Z-clean-run-eu-us-gac-v1__pilot-skew-h--d5ecc86d633f--__gac_fdw_top_tenants__lookback_days-30__limit_k-25,3,1,0.9906378671937718,0.160185472334182,0.9831400358167434,0.0018643014291998706,1.440498145467531,0.9906378671937718,0.160185472334182,0.007497831377028402,0.8850460449950533
20260626T205719Z-clean-run-eu-us-gac-v1__pilot-skew-h--39503df7607e--__limit_k-100__payload_repeat-16__payload_width-512,3,2,0.7273631010586434,0.5374486712345146,0.528294228635059,0.07356802651777218,1.198419175241643,0.19906887242358437,0.8458605329935905,0.7273631010586434,0.5374486712345146
20260626T205734Z-clean-run-eu-us-gac-v1__pilot-skew-h--283a99e2de06--e__gac_fdw_top_tenants__lookback_days-1__limit_k-50,3,1,0.9902286855963438,0.1606654702067436,0.9823859571098911,0.0019285859172034861,1.427566436019372,0.9902286855963438,0.1606654702067436,0.007842728486452703,0.8737083020588565
20260626T205750Z-clean-run-eu-us-gac-v1__pilot-skew-h--cd5ebc14b657--tiregion_top_tenants__lookback_days-14__limit_k-100,3,1,0.994976067042323,0.1282162745215498,0.9909500272521755,0.0009978931675295691,1.437136960112963,0.994976067042323,0.1282162745215498,0.0040260397901474764,0.8820033889875861
20260626T205808Z-clean-run-eu-us-gac-v1__pilot-skew-h--706d52ef6487--e__gac_fdw_top_tenants__lookback_days-7__limit_k-10,3,1,0.9907391920749213,0.1605829051047378,0.9833258605388725,0.0018474763890298322,1.4487133652622197,0.9907391920749213,0.1605829051047378,0.00741333153604889,0.8908003574334017
