condition_id,feature,observed_repetitions,median,mad,robust_relative_dispersion,minimum,maximum
cond-7d0f79fc868b4ff8b06f,temp_blocks_per_final_row,3,23.82,0.0,0.0,23.82,23.82
cond-7d0f79fc868b4ff8b06f,spill_per_wan_mb,3,311.237463315044,0.0,0.0,311.237463315044,311.237463315044
cond-7d0f79fc868b4ff8b06f,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-7d0f79fc868b4ff8b06f,remote_region_rows_isf,3,1.8007826325365768,0.0,0.0,1.8007826325365768,1.8007826325365768
cond-7d0f79fc868b4ff8b06f,worker_task_scan_rows_isf,3,2.12892001694873,0.0,0.0,2.12892001694873,2.12892001694873
cond-7d0f79fc868b4ff8b06f,worker_task_scan_actual_rows_max_share,3,0.0332643752648239,0.0,0.0,0.0332643752648239,0.0332643752648239
cond-7d0f79fc868b4ff8b06f,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-7d0f79fc868b4ff8b06f,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-7d0f79fc868b4ff8b06f,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-7d0f79fc868b4ff8b06f,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-7d0f79fc868b4ff8b06f,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7d0f79fc868b4ff8b06f,foreign_scan_rows_estimate_error_log,3,5.651630020964497,2.455765523645681e-05,6.442244009616733e-06,5.651580903844715,5.651654578619733
cond-7d0f79fc868b4ff8b06f,aggregate_rows_estimate_error_log,0,,,,,
cond-7d0f79fc868b4ff8b06f,remote_root_rows_estimate_error_log,3,-1.6102982738389395,0.0,0.0,-1.6102982738389395,-1.6102982738389395
cond-7e08a2dad61485b9193f,remote_path_share,3,0.9879728738248869,0.00016817002698443773,0.0002523640965864773,0.9878047037979024,0.9888903177469764
cond-7e08a2dad61485b9193f,remote_to_final_rows_ratio,3,10000.0,0.0,0.0,10000.0,10000.0
cond-7e08a2dad61485b9193f,wan_output_to_final_rows_ratio,3,10000.0,0.0,0.0,10000.0,10000.0
cond-7e08a2dad61485b9193f,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-7e08a2dad61485b9193f,global_group_merge_ratio,3,10000.0,0.0,0.0,10000.0,10000.0
cond-7e08a2dad61485b9193f,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,spill_per_wan_mb,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-7e08a2dad61485b9193f,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-7e08a2dad61485b9193f,worker_task_scan_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-7e08a2dad61485b9193f,worker_task_scan_actual_rows_max_share,3,0.5,0.0,0.0,0.5,0.5
cond-7e08a2dad61485b9193f,task_count_to_shard_count_ratio,3,0.0625,0.0,0.0,0.0625,0.0625
cond-7e08a2dad61485b9193f,active_task_share,3,0.03125,0.0,0.0,0.03125,0.03125
cond-7e08a2dad61485b9193f,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-7e08a2dad61485b9193f,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,foreign_scan_rows_estimate_error_log,3,7.791109510610028,0.0,0.0,7.791109510610028,7.791626119600181
cond-7e08a2dad61485b9193f,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7e08a2dad61485b9193f,remote_root_rows_estimate_error_log,3,9.210440366976515,0.0,0.0,9.210440366976515,9.210440366976515
cond-7e57e053af0e3e8768f3,remote_path_share,3,0.9985604595585804,0.00013812600941842668,0.00020508084352669569,0.9979682843349268,0.9986985855679988
cond-7e57e053af0e3e8768f3,remote_to_final_rows_ratio,3,400000.0,0.0,0.0,400000.0,400000.0
cond-7e57e053af0e3e8768f3,wan_output_to_final_rows_ratio,3,400000.0,0.0,0.0,400000.0,400000.0
cond-7e57e053af0e3e8768f3,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-7e57e053af0e3e8768f3,global_group_merge_ratio,3,400000.0,0.0,0.0,400000.0,400000.0
cond-7e57e053af0e3e8768f3,temp_bytes_to_wan_bytes_ratio,3,3.75296,0.0,0.0,3.75296,3.75296
cond-7e57e053af0e3e8768f3,temp_blocks_per_wan_row,3,0.00733,0.0,0.0,0.00733,0.00733
cond-7e57e053af0e3e8768f3,temp_blocks_per_final_row,3,2932.0,0.0,0.0,2932.0,2932.0
cond-7e57e053af0e3e8768f3,spill_per_wan_mb,3,480.37888,0.0,0.0,480.37888,480.37888
cond-7e57e053af0e3e8768f3,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-7e57e053af0e3e8768f3,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-7e57e053af0e3e8768f3,worker_task_scan_rows_isf,3,3.66864,0.0,0.0,3.66864,3.66864
cond-7e57e053af0e3e8768f3,worker_task_scan_actual_rows_max_share,3,0.0573225,0.0,0.0,0.0573225,0.0573225
cond-7e57e053af0e3e8768f3,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-7e57e053af0e3e8768f3,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-7e57e053af0e3e8768f3,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-7e57e053af0e3e8768f3,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-7e57e053af0e3e8768f3,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7e57e053af0e3e8768f3,foreign_scan_rows_estimate_error_log,3,3.334074252072358,0.0018697418971540536,0.0008314389921478567,3.332204510175204,3.33656181554416
cond-7e57e053af0e3e8768f3,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7e57e053af0e3e8768f3,remote_root_rows_estimate_error_log,3,0.693142180597445,0.0,0.0,0.693142180597445,0.693142180597445
cond-7e7bb6200a10d904a4ec,remote_path_share,3,0.9912331755692944,0.00023526234510828914,0.0003518848653399222,0.990436423298765,0.9914684379144026
cond-7e7bb6200a10d904a4ec,remote_to_final_rows_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-7e7bb6200a10d904a4ec,wan_output_to_final_rows_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-7e7bb6200a10d904a4ec,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-7e7bb6200a10d904a4ec,global_group_merge_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-7e7bb6200a10d904a4ec,temp_bytes_to_wan_bytes_ratio,3,2.7018307515042888,0.0,0.0,2.7018307515042888,2.7018307515042888
cond-7e7bb6200a10d904a4ec,temp_blocks_per_wan_row,3,0.0131930343979115,0.0,0.0,0.0131930343979115,0.0131930343979115
cond-7e7bb6200a10d904a4ec,temp_blocks_per_final_row,3,26.38,0.0,0.0,26.38,26.38
cond-7e7bb6200a10d904a4ec,spill_per_wan_mb,3,345.83433619254896,0.0,0.0,345.83433619254896,345.83433619254896
cond-7e7bb6200a10d904a4ec,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-7e7bb6200a10d904a4ec,remote_region_rows_isf,3,1.003450793682547,0.0,0.0,1.003450793682547,1.003450793682547
cond-7e7bb6200a10d904a4ec,worker_task_scan_rows_isf,3,1.4953839383058103,0.0,0.0,1.4953839383058103,1.4953839383058103
cond-7e7bb6200a10d904a4ec,worker_task_scan_actual_rows_max_share,3,0.0233653740360282,0.0,0.0,0.0233653740360282,0.0233653740360282
cond-7e7bb6200a10d904a4ec,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-7e7bb6200a10d904a4ec,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-7e7bb6200a10d904a4ec,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-7e7bb6200a10d904a4ec,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-7e7bb6200a10d904a4ec,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-7e7bb6200a10d904a4ec,foreign_scan_rows_estimate_error_log,3,5.059358855981205,0.0,0.0,5.059314451993719,5.059358855981205
cond-7e7bb6200a10d904a4ec,aggregate_rows_estimate_error_log,0,,,,,
cond-7e7bb6200a10d904a4ec,remote_root_rows_estimate_error_log,3,-0.003686750922441,0.0,0.0,-0.003686750922441,-0.003686750922441
cond-8174a6833910222c7e23,remote_path_share,3,0.9894834704232456,0.0003992906562644283,0.0005982801573493105,0.9881469234484186,0.98988276107951
cond-8174a6833910222c7e23,remote_to_final_rows_ratio,3,2000.48,0.0,0.0,2000.48,2000.48
cond-8174a6833910222c7e23,wan_output_to_final_rows_ratio,3,2000.48,0.0,0.0,2000.48,2000.48
cond-8174a6833910222c7e23,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-8174a6833910222c7e23,global_group_merge_ratio,3,2000.48,0.0,0.0,2000.48,2000.48
cond-8174a6833910222c7e23,temp_bytes_to_wan_bytes_ratio,3,2.7007934476580497,0.0,0.0,2.7007934476580497,2.7007934476580497
cond-8174a6833910222c7e23,temp_blocks_per_wan_row,3,0.0131868351595617,0.0,0.0,0.0131868351595617,0.0131868351595617
cond-8174a6833910222c7e23,temp_blocks_per_final_row,3,26.38,0.0,0.0,26.38,26.38
cond-8174a6833910222c7e23,spill_per_wan_mb,3,345.7015613002304,0.0,0.0,345.7015613002304,345.7015613002304
cond-8174a6833910222c7e23,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-8174a6833910222c7e23,remote_region_rows_isf,3,1.0020495081180516,0.0,0.0,1.0020495081180516,1.0020495081180516
cond-8174a6833910222c7e23,worker_task_scan_rows_isf,3,3.63816683995841,0.0,0.0,3.63816683995841,3.63816683995841
cond-8174a6833910222c7e23,worker_task_scan_actual_rows_max_share,3,0.0568463568743501,0.0,0.0,0.0568463568743501,0.0568463568743501
cond-8174a6833910222c7e23,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-8174a6833910222c7e23,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-8174a6833910222c7e23,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-8174a6833910222c7e23,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-8174a6833910222c7e23,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-8174a6833910222c7e23,foreign_scan_rows_estimate_error_log,3,5.057848013176925,8.893632165296594e-05,2.606978108339712e-05,5.0577590689449,5.057936949498578
cond-8174a6833910222c7e23,aggregate_rows_estimate_error_log,0,,,,,
cond-8174a6833910222c7e23,remote_root_rows_estimate_error_log,3,0.002287359098683,0.0,0.0,0.002287359098683,0.002287359098683
cond-846d8b77c86400b75b64,remote_path_share,3,0.9361781023666778,0.0015481985935417164,0.0024518403352208223,0.934629903773136,0.9463004248937766
cond-846d8b77c86400b75b64,remote_to_final_rows_ratio,3,33333.333333333336,0.0,0.0,33333.333333333336,33333.333333333336
cond-846d8b77c86400b75b64,wan_output_to_final_rows_ratio,3,33333.333333333336,0.0,0.0,33333.333333333336,33333.333333333336
cond-846d8b77c86400b75b64,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-846d8b77c86400b75b64,global_group_merge_ratio,3,33333.333333333336,0.0,0.0,33333.333333333336,33333.333333333336
cond-846d8b77c86400b75b64,temp_bytes_to_wan_bytes_ratio,3,24.032979976442878,0.0,0.0,24.032979976442878,24.041546204090373
cond-846d8b77c86400b75b64,temp_blocks_per_wan_row,3,0.0935183333333333,0.0,0.0,0.0935183333333333,0.0935516666666666
cond-846d8b77c86400b75b64,temp_blocks_per_final_row,3,3117.277777777778,0.0,0.0,3117.277777777778,3118.3888888888887
cond-846d8b77c86400b75b64,spill_per_wan_mb,3,3076.221436984688,0.0,0.0,3076.221436984688,3077.317914123568
cond-846d8b77c86400b75b64,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-846d8b77c86400b75b64,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-846d8b77c86400b75b64,worker_task_scan_rows_isf,3,2.005333333333333,0.0,0.0,2.005333333333333,2.005333333333333
cond-846d8b77c86400b75b64,worker_task_scan_actual_rows_max_share,3,0.0156666666666666,0.0,0.0,0.0156666666666666,0.0156666666666666
cond-846d8b77c86400b75b64,task_count_to_shard_count_ratio,3,4.0,0.0,0.0,4.0,4.0
cond-846d8b77c86400b75b64,active_task_share,3,2.0,0.0,0.0,2.0,2.0
cond-846d8b77c86400b75b64,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-846d8b77c86400b75b64,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-846d8b77c86400b75b64,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-846d8b77c86400b75b64,foreign_scan_rows_estimate_error_log,3,5.111018268193043,0.0,0.0,5.111018268193043,5.111018268193043
cond-846d8b77c86400b75b64,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-846d8b77c86400b75b64,remote_root_rows_estimate_error_log,3,0.693142180597445,0.0,0.0,0.693142180597445,0.693142180597445
cond-877228963f14a73f246c,remote_path_share,5,0.9851380931306294,0.0003550467523684153,0.0005343335296824009,0.984783046378261,0.9892197223551936
cond-877228963f14a73f246c,remote_to_final_rows_ratio,5,10000.0,0.0,0.0,10000.0,10000.0
cond-877228963f14a73f246c,wan_output_to_final_rows_ratio,5,10000.0,0.0,0.0,10000.0,10000.0
cond-877228963f14a73f246c,drf_bytes_proxy,5,1.0,0.0,0.0,1.0,1.0
cond-877228963f14a73f246c,global_group_merge_ratio,5,10000.0,0.0,0.0,10000.0,10000.0
cond-877228963f14a73f246c,temp_bytes_to_wan_bytes_ratio,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,temp_blocks_per_wan_row,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,temp_blocks_per_final_row,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,spill_per_wan_mb,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,hash_batches_max,5,1.0,0.0,0.0,1.0,1.0
cond-877228963f14a73f246c,remote_region_rows_isf,5,1.0,0.0,0.0,1.0,1.0
cond-877228963f14a73f246c,worker_task_scan_rows_isf,5,1.0,0.0,0.0,1.0,1.0
cond-877228963f14a73f246c,worker_task_scan_actual_rows_max_share,5,0.5,0.0,0.0,0.5,0.5
cond-877228963f14a73f246c,task_count_to_shard_count_ratio,5,0.0625,0.0,0.0,0.0625,0.0625
cond-877228963f14a73f246c,active_task_share,5,0.03125,0.0,0.0,0.03125,0.03125
cond-877228963f14a73f246c,citus_repartition_query,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,worker_task_seq_scan_share,5,1.0,0.0,0.0,1.0,1.0
cond-877228963f14a73f246c,root_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,foreign_scan_rows_estimate_error_log,5,7.791729409379749,0.0,0.0,7.791729409379749,7.791729409379749
cond-877228963f14a73f246c,aggregate_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-877228963f14a73f246c,remote_root_rows_estimate_error_log,5,9.210440366976515,0.0,0.0,9.210440366976515,9.210440366976515
cond-8c59d73c305c0c5ae78c,remote_path_share,3,0.989173948863156,0.0005557481760876115,0.0008329700210781731,0.9869080573988204,0.9897296970392436
cond-8c59d73c305c0c5ae78c,remote_to_final_rows_ratio,3,200000.0,0.0,0.0,200000.0,200000.0
cond-8c59d73c305c0c5ae78c,wan_output_to_final_rows_ratio,3,200000.0,0.0,0.0,200000.0,200000.0
cond-8c59d73c305c0c5ae78c,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,global_group_merge_ratio,3,200000.0,0.0,0.0,200000.0,200000.0
cond-8c59d73c305c0c5ae78c,temp_bytes_to_wan_bytes_ratio,3,3.75296,0.0,0.0,3.75296,3.75296
cond-8c59d73c305c0c5ae78c,temp_blocks_per_wan_row,3,0.00733,0.0,0.0,0.00733,0.00733
cond-8c59d73c305c0c5ae78c,temp_blocks_per_final_row,3,1466.0,0.0,0.0,1466.0,1466.0
cond-8c59d73c305c0c5ae78c,spill_per_wan_mb,3,480.37888,0.0,0.0,480.37888,480.37888
cond-8c59d73c305c0c5ae78c,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,worker_task_scan_rows_isf,3,3.63648,0.0,0.0,3.63648,3.63648
cond-8c59d73c305c0c5ae78c,worker_task_scan_actual_rows_max_share,3,0.11364,0.0,0.0,0.11364,0.11364
cond-8c59d73c305c0c5ae78c,task_count_to_shard_count_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-8c59d73c305c0c5ae78c,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-8c59d73c305c0c5ae78c,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-8c59d73c305c0c5ae78c,foreign_scan_rows_estimate_error_log,3,5.756186263327779,0.00015537083720662537,4.001830251221794e-05,5.755464582334955,5.756341634164985
cond-8c59d73c305c0c5ae78c,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-8c59d73c305c0c5ae78c,remote_root_rows_estimate_error_log,3,0.693142180597445,0.0,0.0,0.693142180597445,0.693142180597445
cond-8c64ffbc156a42d5de5e,remote_path_share,5,0.9938008091493856,0.0002003226734490493,0.0002988510299271304,0.9933758984483578,0.9940933206733776
cond-8c64ffbc156a42d5de5e,remote_to_final_rows_ratio,5,4000.0,0.0,0.0,4000.0,4000.0
cond-8c64ffbc156a42d5de5e,wan_output_to_final_rows_ratio,5,4000.0,0.0,0.0,4000.0,4000.0
cond-8c64ffbc156a42d5de5e,drf_bytes_proxy,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,global_group_merge_ratio,5,4000.0,0.0,0.0,4000.0,4000.0
cond-8c64ffbc156a42d5de5e,temp_bytes_to_wan_bytes_ratio,5,3.167235494880546,0.0,0.0,3.167235494880546,3.167235494880546
cond-8c64ffbc156a42d5de5e,temp_blocks_per_wan_row,5,0.00928,0.0,0.0,0.00928,0.00928
cond-8c64ffbc156a42d5de5e,temp_blocks_per_final_row,5,37.12,0.0,0.0,37.12,37.12
cond-8c64ffbc156a42d5de5e,spill_per_wan_mb,5,405.4061433447099,0.0,0.0,405.4061433447099,405.4061433447099
cond-8c64ffbc156a42d5de5e,hash_batches_max,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,remote_region_rows_isf,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,worker_task_scan_rows_isf,5,1.248,0.0,0.0,1.248,1.248
cond-8c64ffbc156a42d5de5e,worker_task_scan_actual_rows_max_share,5,0.039,0.0,0.0,0.039,0.039
cond-8c64ffbc156a42d5de5e,task_count_to_shard_count_ratio,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,active_task_share,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,citus_repartition_query,5,0.0,0.0,,0.0,0.0
cond-8c64ffbc156a42d5de5e,worker_task_seq_scan_share,5,1.0,0.0,0.0,1.0,1.0
cond-8c64ffbc156a42d5de5e,root_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-8c64ffbc156a42d5de5e,foreign_scan_rows_estimate_error_log,5,3.5036061768551363,0.00021117094366296385,8.935994092417519e-05,3.502814055777624,3.50418666712184
cond-8c64ffbc156a42d5de5e,aggregate_rows_estimate_error_log,5,1.6357552207514738,0.0,0.0,1.6357552207514738,1.6357552207514738
cond-8c64ffbc156a42d5de5e,remote_root_rows_estimate_error_log,5,0.693142180597445,0.0,0.0,0.693142180597445,0.693142180597445
cond-8dd5923c9b087c2d08c2,remote_path_share,3,0.9990806855525662,0.00019447846006659386,0.0002885990779079698,0.9988043985816986,0.9992751640126328
cond-8dd5923c9b087c2d08c2,remote_to_final_rows_ratio,3,39935.0,0.0,0.0,39935.0,39935.0
cond-8dd5923c9b087c2d08c2,wan_output_to_final_rows_ratio,3,39935.0,0.0,0.0,39935.0,39935.0
cond-8dd5923c9b087c2d08c2,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-8dd5923c9b087c2d08c2,global_group_merge_ratio,3,39935.0,0.0,0.0,39935.0,39935.0
cond-8dd5923c9b087c2d08c2,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,spill_per_wan_mb,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-8dd5923c9b087c2d08c2,remote_region_rows_isf,3,1.0130962814573683,0.0,0.0,1.0130962814573683,1.0130962814573683
cond-8dd5923c9b087c2d08c2,worker_task_scan_rows_isf,3,1.4199073494428447,0.0,0.0,1.4199073494428447,1.4199073494428447
cond-8dd5923c9b087c2d08c2,worker_task_scan_actual_rows_max_share,3,0.0221860523350444,0.0,0.0,0.0221860523350444,0.0221860523350444
cond-8dd5923c9b087c2d08c2,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-8dd5923c9b087c2d08c2,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-8dd5923c9b087c2d08c2,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-8dd5923c9b087c2d08c2,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,foreign_scan_rows_estimate_error_log,3,1.0119978158313387,0.0,0.0,1.0119978158313387,1.0119978158313387
cond-8dd5923c9b087c2d08c2,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-8dd5923c9b087c2d08c2,remote_root_rows_estimate_error_log,3,-1.6242062833596462,0.0,0.0,-1.6242062833596462,-1.6242062833596462
cond-8e10f074460e2452d761,remote_path_share,3,0.0,0.0,,0.0,0.0
cond-8e10f074460e2452d761,remote_to_final_rows_ratio,0,,,,,
cond-8e10f074460e2452d761,wan_output_to_final_rows_ratio,0,,,,,
cond-8e10f074460e2452d761,drf_bytes_proxy,0,,,,,
cond-8e10f074460e2452d761,global_group_merge_ratio,0,,,,,
cond-8e10f074460e2452d761,temp_bytes_to_wan_bytes_ratio,0,,,,,
cond-8e10f074460e2452d761,temp_blocks_per_wan_row,0,,,,,
cond-8e10f074460e2452d761,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-8e10f074460e2452d761,spill_per_wan_mb,0,,,,,
cond-8e10f074460e2452d761,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-8e10f074460e2452d761,remote_region_rows_isf,0,,,,,
cond-8e10f074460e2452d761,worker_task_scan_rows_isf,0,,,,,
cond-8e10f074460e2452d761,worker_task_scan_actual_rows_max_share,0,,,,,
cond-8e10f074460e2452d761,task_count_to_shard_count_ratio,0,,,,,
cond-8e10f074460e2452d761,active_task_share,0,,,,,
cond-8e10f074460e2452d761,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-8e10f074460e2452d761,worker_task_seq_scan_share,0,,,,,
cond-8e10f074460e2452d761,root_rows_estimate_error_log,3,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453
cond-8e10f074460e2452d761,foreign_scan_rows_estimate_error_log,0,,,,,
cond-8e10f074460e2452d761,aggregate_rows_estimate_error_log,3,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453
cond-8e10f074460e2452d761,remote_root_rows_estimate_error_log,0,,,,,
cond-8e785df292aebfd07c13,remote_path_share,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,remote_to_final_rows_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-8e785df292aebfd07c13,wan_output_to_final_rows_ratio,3,194.356,0.0,0.0,194.356,194.368
cond-8e785df292aebfd07c13,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-8e785df292aebfd07c13,global_group_merge_ratio,3,194.356,0.0,0.0,194.356,194.368
cond-8e785df292aebfd07c13,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,spill_per_wan_mb,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-8e785df292aebfd07c13,remote_region_rows_isf,0,,,,,
cond-8e785df292aebfd07c13,worker_task_scan_rows_isf,0,,,,,
cond-8e785df292aebfd07c13,worker_task_scan_actual_rows_max_share,0,,,,,
cond-8e785df292aebfd07c13,task_count_to_shard_count_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-8e785df292aebfd07c13,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-8e785df292aebfd07c13,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-8e785df292aebfd07c13,worker_task_seq_scan_share,0,,,,,
cond-8e785df292aebfd07c13,root_rows_estimate_error_log,3,-4.604180685605008,0.0,0.0,-4.604180685605008,-4.604180685605008
cond-8e785df292aebfd07c13,foreign_scan_rows_estimate_error_log,0,,,,,
cond-8e785df292aebfd07c13,aggregate_rows_estimate_error_log,0,,,,,
cond-8e785df292aebfd07c13,remote_root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-92a1bd311fb0048702ea,remote_path_share,3,0.0,0.0,,0.0,0.0
cond-92a1bd311fb0048702ea,remote_to_final_rows_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-92a1bd311fb0048702ea,wan_output_to_final_rows_ratio,3,194.516,0.0010000000000047748,7.621995105798275e-06,194.513,194.517
cond-92a1bd311fb0048702ea,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-92a1bd311fb0048702ea,global_group_merge_ratio,3,194.516,0.0010000000000047748,7.621995105798275e-06,194.513,194.517
cond-92a1bd311fb0048702ea,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-92a1bd311fb0048702ea,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-92a1bd311fb0048702ea,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-92a1bd311fb0048702ea,spill_per_wan_mb,3,0.0,0.0,,0.0,0.0
